datetime,timestamp,open,high,low,close,volume
2023-01-01 00:00:00,1672531200,0.1402,0.1448,0.1374,0.1448,45214.9
2023-01-02 00:00:00,1672617600,0.1448,0.153,0.1416,0.1463,38943.78
2023-01-03 00:00:00,1672704000,0.1463,0.1477,0.1392,0.1415,78259.81
2023-01-04 00:00:00,1672790400,0.1415,0.154,0.1412,0.1445,75309.19
2023-01-05 00:00:00,1672876800,0.1445,0.1492,0.1378,0.1441,128178.33
2023-01-06 00:00:00,1672963200,0.1441,0.1461,0.1403,0.1451,58058.75
2023-01-07 00:00:00,1673049600,0.1451,0.1563,0.1423,0.1448,129996.52
2023-01-08 00:00:00,1673136000,0.1448,0.1448,0.1445,0.1446,191.36
