datetime,timestamp,open,high,low,close,volume
2023-01-01 00:00:00,1672531200,0.868,0.873,0.858,0.867,422575.3229
2023-01-02 00:00:00,1672617600,0.868,0.893,0.845,0.881,885524.07427
2023-01-03 00:00:00,1672704000,0.879,0.883,0.863,0.871,532282.5871
2023-01-04 00:00:00,1672790400,0.87,0.907,0.868,0.903,1139771.08802
2023-01-05 00:00:00,1672876800,0.905,0.91,0.884,0.893,544252.64001
2023-01-06 00:00:00,1672963200,0.891,0.951,0.876,0.949,1248894.51517
2023-01-07 00:00:00,1673049600,0.95,0.973,0.919,0.923,1094229.13251
2023-01-08 00:00:00,1673136000,0.924,0.951,0.918,0.949,823915.14396
2023-01-09 00:00:00,1673222400,0.95,1.006,0.942,0.96,1714784.53268
2023-01-10 00:00:00,1673308800,0.96,0.979,0.943,0.959,1021752.46746
2023-01-11 00:00:00,1673395200,0.959,0.97,0.922,0.969,1201013.8907
2023-01-12 00:00:00,1673481600,0.969,0.991,0.929,0.987,2198367.80264
2023-01-13 00:00:00,1673568000,0.987,1.06,0.971,1.051,2681122.79182
2023-01-14 00:00:00,1673654400,1.051,1.15,1.01,1.137,4517147.38217
2023-01-15 00:00:00,1673740800,1.137,1.169,1.052,1.096,3398876.11113
2023-01-16 00:00:00,1673827200,1.096,1.149,1.076,1.107,2723981.64334
2023-01-17 00:00:00,1673913600,1.107,1.15,1.084,1.112,2504133.22869
2023-01-18 00:00:00,1674000000,1.111,1.134,0.97,0.998,4063836.17368
2023-01-19 00:00:00,1674086400,0.998,1.04,0.99,1.033,1820994.87875
2023-01-20 00:00:00,1674172800,1.032,1.157,1.001,1.147,3305306.4193
2023-01-21 00:00:00,1674259200,1.147,1.22,1.121,1.122,4541279.85345
2023-01-22 00:00:00,1674345600,1.122,1.302,1.113,1.281,5690770.19099
2023-01-23 00:00:00,1674432000,1.282,1.329,1.219,1.281,5985621.9344
2023-01-24 00:00:00,1674518400,1.282,1.308,1.155,1.183,3938611.68314
2023-01-25 00:00:00,1674604800,1.183,1.3,1.143,1.246,4013282.70885
2023-01-26 00:00:00,1674691200,1.247,1.279,1.204,1.23,2549370.91409
2023-01-27 00:00:00,1674777600,1.229,1.298,1.187,1.262,3338882.38252
2023-01-28 00:00:00,1674864000,1.264,1.41,1.24,1.32,7026107.34293
2023-01-29 00:00:00,1674950400,1.319,1.392,1.301,1.347,3737766.3801
2023-01-30 00:00:00,1675036800,1.347,1.363,1.168,1.218,3941573.50894
2023-01-31 00:00:00,1675123200,1.217,1.237,1.187,1.2,2477623.17757
2023-02-01 00:00:00,1675209600,1.2,1.284,1.14,1.273,4045048.79191
2023-02-02 00:00:00,1675296000,1.274,1.35,1.215,1.235,3705749.94854
2023-02-03 00:00:00,1675382400,1.235,1.258,1.195,1.239,3254782.86442
2023-02-04 00:00:00,1675468800,1.239,1.282,1.222,1.251,2205553.65565
2023-02-05 00:00:00,1675555200,1.251,1.261,1.153,1.18,3088734.99971
2023-02-06 00:00:00,1675641600,1.182,1.232,1.15,1.163,2998371.57416
2023-02-07 00:00:00,1675728000,1.162,1.259,1.155,1.25,4221259.7453
2023-02-08 00:00:00,1675814400,1.251,1.27,1.186,1.207,4411434.91183
2023-02-09 00:00:00,1675900800,1.207,1.224,1.062,1.074,4436544.03897
2023-02-10 00:00:00,1675987200,1.074,1.1,1.041,1.061,2346986.09312
2023-02-11 00:00:00,1676073600,1.06,1.118,1.056,1.114,1257538.92964
2023-02-12 00:00:00,1676160000,1.116,1.145,1.052,1.069,2018903.38506
2023-02-13 00:00:00,1676246400,1.068,1.081,1.001,1.049,3595230.02904
2023-02-14 00:00:00,1676332800,1.049,1.083,1.022,1.067,2992750.84819
2023-02-15 00:00:00,1676419200,1.067,1.171,1.064,1.162,4217531.58463
2023-02-16 00:00:00,1676505600,1.163,1.191,1.078,1.084,4819025.4791
2023-02-17 00:00:00,1676592000,1.083,1.174,1.067,1.148,3884816.74151
2023-02-18 00:00:00,1676678400,1.148,1.218,1.144,1.197,4094380.30657
2023-02-19 00:00:00,1676764800,1.197,1.43,1.182,1.241,12309707.70113
2023-02-20 00:00:00,1676851200,1.242,1.321,1.216,1.267,5887629.62043
2023-02-21 00:00:00,1676937600,1.266,1.295,1.165,1.191,6141018.19524
2023-02-22 00:00:00,1677024000,1.191,1.31,1.15,1.257,8532300.87295
2023-02-23 00:00:00,1677110400,1.257,1.281,1.187,1.208,4265300.03133
2023-02-24 00:00:00,1677196800,1.208,1.217,1.115,1.137,2853123.4742
2023-02-25 00:00:00,1677283200,1.136,1.144,1.071,1.109,2002094.81832
2023-02-26 00:00:00,1677369600,1.109,1.147,1.104,1.133,1596028.05668
2023-02-27 00:00:00,1677456000,1.133,1.15,1.098,1.117,2092234.07851
2023-02-28 00:00:00,1677542400,1.118,1.139,1.077,1.079,2244635.79424
2023-03-01 00:00:00,1677628800,1.08,1.08,1.08,1.08,124.0704
