datetime,timestamp,open,high,low,close,volume
2022-01-01 00:00:00,1640995200,0.07068,0.07304,0.07304,0.07304,0.0
2022-01-02 00:00:00,1641081600,0.07304,0.07238,0.07238,0.07238,0.0
2022-01-03 00:00:00,1641168000,0.07238,0.07107,0.07107,0.07107,0.0
2022-01-04 00:00:00,1641254400,0.07107,0.07011,0.07011,0.07011,0.0
2022-01-05 00:00:00,1641340800,0.07011,0.06645,0.06645,0.06645,0.0
2022-01-06 00:00:00,1641427200,0.06645,0.06593,0.06593,0.06593,0.0
2022-01-07 00:00:00,1641513600,0.06593,0.06356,0.06356,0.06356,0.0
2022-01-08 00:00:00,1641600000,0.06356,0.06378,0.06378,0.06378,0.0
2022-01-09 00:00:00,1641686400,0.06378,0.06406,0.06406,0.06406,0.0
2022-01-10 00:00:00,1641772800,0.06406,0.064,0.064,0.064,0.0
2022-01-11 00:00:00,1641859200,0.064,0.0654,0.0654,0.0654,0.0
2022-01-12 00:00:00,1641945600,0.0654,0.0672,0.0672,0.0672,0.0
2022-01-13 00:00:00,1642032000,0.0672,0.06514,0.06514,0.06514,0.0
2022-01-14 00:00:00,1642118400,0.06514,0.06593,0.06593,0.06593,0.0
2022-01-15 00:00:00,1642204800,0.06593,0.06593,0.06593,0.06593,0.0
2022-01-16 00:00:00,1642291200,0.06593,0.06594,0.06594,0.06594,0.0
2022-01-17 00:00:00,1642377600,0.06594,0.0646,0.0646,0.0646,0.0
2022-01-18 00:00:00,1642464000,0.0646,0.06483,0.06483,0.06483,0.0
2022-01-19 00:00:00,1642550400,0.06483,0.06376,0.06376,0.06376,0.0
2022-01-20 00:00:00,1642636800,0.06376,0.06227,0.06227,0.06227,0.0
2022-01-21 00:00:00,1642723200,0.06227,0.0558,0.0558,0.0558,0.0
2022-01-22 00:00:00,1642809600,0.0558,0.05367,0.05367,0.05367,0.0
2022-01-23 00:00:00,1642896000,0.05367,0.05552,0.05552,0.05552,0.0
2022-01-24 00:00:00,1642982400,0.05552,0.05616,0.05616,0.05616,0.0
2022-01-25 00:00:00,1643068800,0.05616,0.05657,0.05657,0.05657,0.0
2022-01-26 00:00:00,1643155200,0.05657,0.05635,0.05635,0.05635,0.0
2022-01-27 00:00:00,1643241600,0.05635,0.0569,0.0569,0.0569,0.0
2022-01-28 00:00:00,1643328000,0.0569,0.05775,0.05775,0.05775,0.0
2022-01-29 00:00:00,1643414400,0.05775,0.05842,0.05842,0.05842,0.0
2022-01-30 00:00:00,1643500800,0.05842,0.058,0.058,0.058,0.0
2022-01-31 00:00:00,1643587200,0.058,0.0589,0.0589,0.0589,0.0
2022-02-01 00:00:00,1643673600,0.0589,0.05924,0.05924,0.05924,0.0
2022-02-02 00:00:00,1643760000,0.05924,0.05648,0.05648,0.05648,0.0
2022-02-03 00:00:00,1643846400,0.05648,0.05711,0.05711,0.05711,0.0
2022-02-04 00:00:00,1643932800,0.05711,0.06363,0.06363,0.06363,0.0
2022-02-05 00:00:00,1644019200,0.06363,0.06337,0.06337,0.06337,0.0
2022-02-06 00:00:00,1644105600,0.06337,0.06489,0.06489,0.06489,0.0
2022-02-07 00:00:00,1644192000,0.06489,0.06711,0.06711,0.06711,0.0
2022-02-08 00:00:00,1644278400,0.06711,0.06744,0.06744,0.06744,0.0
2022-02-09 00:00:00,1644364800,0.06744,0.06797,0.06797,0.06797,0.0
2022-02-10 00:00:00,1644451200,0.06797,0.0666,0.0666,0.0666,0.0
2022-02-11 00:00:00,1644537600,0.0666,0.06487,0.06487,0.06487,0.0
2022-02-12 00:00:00,1644624000,0.06487,0.06463,0.06463,0.06463,0.0
2022-02-13 00:00:00,1644710400,0.06463,0.06437,0.06437,0.06437,0.0
2022-02-14 00:00:00,1644796800,0.06437,0.0651,0.0651,0.0651,0.0
2022-02-15 00:00:00,1644883200,0.0651,0.0682,0.0682,0.0682,0.0
2022-02-16 00:00:00,1644969600,0.0682,0.06716,0.06716,0.06716,0.0
2022-02-17 00:00:00,1645056000,0.06716,0.06203,0.06203,0.06203,0.0
2022-02-18 00:00:00,1645142400,0.06203,0.06119,0.06119,0.06119,0.0
2022-02-19 00:00:00,1645228800,0.06119,0.06136,0.06136,0.06136,0.0
2022-02-20 00:00:00,1645315200,0.06136,0.05875,0.05875,0.05875,0.0
2022-02-21 00:00:00,1645401600,0.05875,0.05667,0.05667,0.05667,0.0
2022-02-22 00:00:00,1645488000,0.05667,0.05855,0.05855,0.05855,0.0
2022-02-23 00:00:00,1645574400,0.05855,0.05702,0.05702,0.05702,0.0
2022-02-24 00:00:00,1645660800,0.05702,0.05868,0.05868,0.05868,0.0
2022-02-25 00:00:00,1645747200,0.05868,0.06004,0.06004,0.06004,0.0
2022-02-26 00:00:00,1645833600,0.06004,0.05988,0.05988,0.05988,0.0
2022-02-27 00:00:00,1645920000,0.05988,0.0577,0.0577,0.0577,0.0
2022-02-28 00:00:00,1646006400,0.0577,0.06608,0.06608,0.06608,0.0
2022-03-01 00:00:00,1646092800,0.06608,0.06798,0.06798,0.06798,0.0
2022-03-02 00:00:00,1646179200,0.06798,0.06722,0.06722,0.06722,0.0
2022-03-03 00:00:00,1646265600,0.06722,0.06499,0.06499,0.06499,0.0
2022-03-04 00:00:00,1646352000,0.06499,0.05991,0.05991,0.05991,0.0
2022-03-05 00:00:00,1646438400,0.05991,0.06029,0.06029,0.06029,0.0
2022-03-06 00:00:00,1646524800,0.06029,0.0588,0.0588,0.0588,0.0
2022-03-07 00:00:00,1646611200,0.0588,0.05819,0.05819,0.05819,0.0
2022-03-08 00:00:00,1646697600,0.05819,0.05929,0.05929,0.05929,0.0
2022-03-09 00:00:00,1646784000,0.05929,0.0642,0.0642,0.0642,0.0
2022-03-10 00:00:00,1646870400,0.0642,0.06035,0.06035,0.06035,0.0
2022-03-11 00:00:00,1646956800,0.06035,0.05927,0.05927,0.05927,0.0
2022-03-12 00:00:00,1647043200,0.05927,0.05937,0.05937,0.05937,0.0
2022-03-13 00:00:00,1647129600,0.05937,0.05783,0.05783,0.05783,0.0
2022-03-14 00:00:00,1647216000,0.05783,0.06074,0.06074,0.06074,0.0
2022-03-15 00:00:00,1647302400,0.06074,0.06015,0.06015,0.06015,0.0
2022-03-16 00:00:00,1647388800,0.06015,0.06293,0.06293,0.06293,0.0
2022-03-17 00:00:00,1647475200,0.06293,0.06266,0.06266,0.06266,0.0
2022-03-18 00:00:00,1647561600,0.06266,0.06394,0.06394,0.06394,0.0
2022-03-19 00:00:00,1647648000,0.06394,0.06462,0.06462,0.06462,0.0
2022-03-20 00:00:00,1647734400,0.06462,0.0631,0.0631,0.0631,0.0
2022-03-21 00:00:00,1647820800,0.0631,0.0628,0.0628,0.0628,0.0
2022-03-22 00:00:00,1647907200,0.0628,0.06484,0.06484,0.06484,0.0
2022-03-23 00:00:00,1647993600,0.06484,0.06564,0.06564,0.06564,0.0
2022-03-24 00:00:00,1648080000,0.06564,0.06733,0.06733,0.06733,0.0
2022-03-25 00:00:00,1648166400,0.06733,0.06783,0.06783,0.06783,0.0
2022-03-26 00:00:00,1648252800,0.06783,0.06815,0.06815,0.06815,0.0
2022-03-27 00:00:00,1648339200,0.06815,0.07167,0.07167,0.07167,0.0
2022-03-28 00:00:00,1648425600,0.07167,0.07211,0.07211,0.07211,0.0
2022-03-29 00:00:00,1648512000,0.07211,0.07259,0.07259,0.07259,0.0
2022-03-30 00:00:00,1648598400,0.07259,0.072,0.072,0.072,0.0
2022-03-31 00:00:00,1648684800,0.072,0.06965,0.06965,0.06965,0.0
2022-04-01 00:00:00,1648771200,0.06965,0.07084,0.07084,0.07084,0.0
2022-04-02 00:00:00,1648857600,0.07084,0.07011,0.07011,0.07011,0.0
2022-04-03 00:00:00,1648944000,0.07011,0.07101,0.07101,0.07101,0.0
2022-04-04 00:00:00,1649030400,0.07101,0.07131,0.07131,0.07131,0.0
2022-04-05 00:00:00,1649116800,0.07131,0.06962,0.06962,0.06962,0.0
2022-04-06 00:00:00,1649203200,0.06962,0.06606,0.06606,0.06606,0.0
2022-04-07 00:00:00,1649289600,0.06606,0.0665,0.0665,0.0665,0.0
2022-04-08 00:00:00,1649376000,0.0665,0.06468,0.06468,0.06468,0.0
2022-04-09 00:00:00,1649462400,0.06468,0.06544,0.06544,0.06544,0.0
2022-04-10 00:00:00,1649548800,0.06544,0.0645,0.0645,0.0645,0.0
2022-04-11 00:00:00,1649635200,0.0645,0.06049,0.06049,0.06049,0.0
2022-04-12 00:00:00,1649721600,0.06049,0.06133,0.06133,0.06133,0.0
2022-04-13 00:00:00,1649808000,0.06133,0.06296,0.06296,0.06296,0.0
2022-04-14 00:00:00,1649894400,0.06296,0.06113,0.06113,0.06113,0.0
2022-04-15 00:00:00,1649980800,0.06113,0.06206,0.06206,0.06206,0.0
2022-04-16 00:00:00,1650067200,0.06206,0.0618,0.0618,0.0618,0.0
2022-04-17 00:00:00,1650153600,0.0618,0.06072,0.06072,0.06072,0.0
2022-04-18 00:00:00,1650240000,0.06072,0.06244,0.06244,0.06244,0.0
2022-04-19 00:00:00,1650326400,0.06244,0.0635,0.0635,0.0635,0.0
2022-04-20 00:00:00,1650412800,0.0635,0.0633,0.0633,0.0633,0.0
2022-04-21 00:00:00,1650499200,0.0633,0.06195,0.06195,0.06195,0.0
2022-04-22 00:00:00,1650585600,0.06195,0.06077,0.06077,0.06077,0.0
2022-04-23 00:00:00,1650672000,0.06077,0.06035,0.06035,0.06035,0.0
2022-04-24 00:00:00,1650758400,0.06035,0.06038,0.06038,0.06038,0.0
2022-04-25 00:00:00,1650844800,0.06038,0.06187,0.06187,0.06187,0.0
2022-04-26 00:00:00,1650931200,0.06187,0.05832,0.05832,0.05832,0.0
2022-04-27 00:00:00,1651017600,0.05832,0.06006,0.06006,0.06006,0.0
2022-04-28 00:00:00,1651104000,0.06006,0.06082,0.06082,0.06082,0.0
2022-04-29 00:00:00,1651190400,0.06082,0.05905,0.05905,0.05905,0.0
2022-04-30 00:00:00,1651276800,0.05905,0.0576,0.0576,0.0576,0.0
2022-05-01 00:00:00,1651363200,0.0576,0.05888,0.05888,0.05888,0.0
2022-05-02 00:00:00,1651449600,0.05888,0.05892,0.05892,0.05892,0.0
2022-05-03 00:00:00,1651536000,0.05892,0.05772,0.05772,0.05772,0.0
2022-05-04 00:00:00,1651622400,0.05772,0.06071,0.06071,0.06071,0.0
2022-05-05 00:00:00,1651708800,0.06071,0.05592,0.05592,0.05592,0.0
2022-05-06 00:00:00,1651795200,0.05592,0.0551,0.0551,0.0551,0.0
2022-05-07 00:00:00,1651881600,0.0551,0.05427,0.05427,0.05427,0.0
2022-05-08 00:00:00,1651968000,0.05427,0.05207,0.05207,0.05207,0.0
2022-05-09 00:00:00,1652054400,0.05207,0.04602,0.04602,0.04602,0.0
2022-05-10 00:00:00,1652140800,0.04602,0.04745,0.04745,0.04745,0.0
2022-05-11 00:00:00,1652227200,0.04745,0.0444,0.0444,0.0444,0.0
2022-05-12 00:00:00,1652313600,0.0444,0.04424,0.04424,0.04424,0.0
2022-05-13 00:00:00,1652400000,0.04424,0.04474,0.04474,0.04474,0.0
2022-05-14 00:00:00,1652486400,0.04474,0.04598,0.04598,0.04598,0.0
2022-05-15 00:00:00,1652572800,0.04598,0.04668,0.04508,0.03465,0.0
