datetime,timestamp,open,high,low,close,volume
2023-01-01 00:00:00,1672531200,0.2698,0.2714,0.2664,0.2697,40479.08
2023-01-02 00:00:00,1672617600,0.2697,0.2769,0.2665,0.27,37985.31
2023-01-03 00:00:00,1672704000,0.27,0.2854,0.2691,0.2747,77087.23
2023-01-04 00:00:00,1672790400,0.2747,0.2823,0.2736,0.2797,87866.39
2023-01-05 00:00:00,1672876800,0.2797,0.2858,0.2729,0.2741,47967.32
2023-01-06 00:00:00,1672963200,0.2741,0.2767,0.2648,0.2721,102605.14
2023-01-07 00:00:00,1673049600,0.2721,0.2767,0.265,0.2695,70860.51
2023-01-08 00:00:00,1673136000,0.2695,0.2799,0.2656,0.2798,64092.36
2023-01-09 00:00:00,1673222400,0.2798,0.2925,0.2772,0.2836,239090.5
2023-01-10 00:00:00,1673308800,0.2836,0.3224,0.2819,0.3041,381560.19
2023-01-11 00:00:00,1673395200,0.3041,0.3148,0.2952,0.3061,198623.69
2023-01-12 00:00:00,1673481600,0.3061,0.3108,0.2946,0.31,163857.07
2023-01-13 00:00:00,1673568000,0.31,0.3327,0.3006,0.322,152867.37
2023-01-14 00:00:00,1673654400,0.322,0.3445,0.3138,0.3367,211727.11
2023-01-15 00:00:00,1673740800,0.3367,0.3378,0.3158,0.3298,138657.24
2023-01-16 00:00:00,1673827200,0.3298,0.35,0.3196,0.3396,240077.51
2023-01-17 00:00:00,1673913600,0.3396,0.3485,0.3302,0.3309,137861.92
2023-01-18 00:00:00,1674000000,0.3309,0.3467,0.3036,0.3073,255792.71
2023-01-19 00:00:00,1674086400,0.3073,0.3179,0.3019,0.3179,78442.77
2023-01-20 00:00:00,1674172800,0.3179,0.3423,0.3111,0.3393,83873.65
2023-01-21 00:00:00,1674259200,0.3393,0.3443,0.3316,0.335,100286.45
2023-01-22 00:00:00,1674345600,0.335,0.3672,0.3275,0.3551,303587.73
2023-01-23 00:00:00,1674432000,0.3551,0.4119,0.3468,0.3771,428398.61
2023-01-24 00:00:00,1674518400,0.3771,0.4097,0.3495,0.3577,569017.15
2023-01-25 00:00:00,1674604800,0.3577,0.4069,0.3397,0.399,310687.55
2023-01-26 00:00:00,1674691200,0.399,0.4451,0.3756,0.3903,339065.49
2023-01-27 00:00:00,1674777600,0.3903,0.4036,0.3756,0.3975,171661.53
2023-01-28 00:00:00,1674864000,0.3975,0.41,0.3787,0.3804,78361.07
2023-01-29 00:00:00,1674950400,0.3804,0.4053,0.3804,0.3987,207256.17
2023-01-30 00:00:00,1675036800,0.3987,0.3987,0.3941,0.3961,3248.43
