datetime,timestamp,open,high,low,close,volume
2021-01-01 00:00:00,1609459200,0.0002897,0.0002939,0.0002939,0.0002939,0.0
2021-01-02 00:00:00,1609545600,0.0002939,0.000322,0.000322,0.000322,0.0
2021-01-03 00:00:00,1609632000,0.000322,0.0003306,0.0003306,0.0003306,0.0
2021-01-04 00:00:00,1609718400,0.0003306,0.0003203,0.0003203,0.0003203,11.5
2021-01-05 00:00:00,1609804800,0.0003203,0.0003404,0.0003404,0.0003404,0.0
2021-01-06 00:00:00,1609891200,0.0003404,0.0003685,0.0003685,0.0003685,146.55
2021-01-07 00:00:00,1609977600,0.0003685,0.0003948,0.0003948,0.0003948,28.4
2021-01-08 00:00:00,1610064000,0.0003948,0.0004064,0.0004064,0.0004064,0.0
2021-01-09 00:00:00,1610150400,0.0004064,0.0004024,0.0004024,0.0004024,0.0
2021-01-10 00:00:00,1610236800,0.0004024,0.000382,0.000382,0.000382,0.0
2021-01-11 00:00:00,1610323200,0.000382,0.000355,0.000355,0.000355,0.0
2021-01-12 00:00:00,1610409600,0.000355,0.0003406,0.0003406,0.0003406,0.0
2021-01-13 00:00:00,1610496000,0.0003406,0.0003738,0.0003738,0.0003738,0.0
2021-01-14 00:00:00,1610582400,0.0003738,0.0003916,0.0003916,0.0003916,0.0
2021-01-15 00:00:00,1610668800,0.0003916,0.0003679,0.0003679,0.0003679,155.66
2021-01-16 00:00:00,1610755200,0.0003679,0.0003603,0.0003603,0.0003603,0.0
2021-01-17 00:00:00,1610841600,0.0003603,0.0003584,0.0003584,0.0003584,190.21
2021-01-18 00:00:00,1610928000,0.0003584,0.0003662,0.0003662,0.0003662,0.7339
2021-01-19 00:00:00,1611014400,0.0003662,0.0003593,0.0003593,0.0003593,0.0
2021-01-20 00:00:00,1611100800,0.0003593,0.000355,0.000355,0.000355,1684.26
2021-01-21 00:00:00,1611187200,0.000355,0.0003084,0.0003084,0.0003084,3682.88
2021-01-22 00:00:00,1611273600,0.0003084,0.0003301,0.0003301,0.0003301,12.86
2021-01-23 00:00:00,1611360000,0.0003301,0.0003211,0.0003211,0.0003211,71.54
2021-01-24 00:00:00,1611446400,0.0003211,0.0003228,0.0003228,0.0003228,40.48
2021-01-25 00:00:00,1611532800,0.0003228,0.0003228,0.0003228,0.0003228,0.0
2021-01-26 00:00:00,1611619200,0.0003228,0.0003252,0.0003252,0.0003252,11.03
2021-01-27 00:00:00,1611705600,0.0003252,0.0003042,0.0003042,0.0003042,0.0
2021-01-28 00:00:00,1611792000,0.0003042,0.0003344,0.0003344,0.0003344,0.0
2021-01-29 00:00:00,1611878400,0.0003344,0.0003425,0.0003425,0.0003425,0.0
2021-01-30 00:00:00,1611964800,0.0003425,0.0003432,0.0003432,0.0003432,0.5148
2021-01-31 00:00:00,1612051200,0.0003432,0.0003314,0.0003314,0.0003314,0.9943
2021-02-01 00:00:00,1612137600,0.0003314,0.0003354,0.0003354,0.0003354,0.0
2021-02-02 00:00:00,1612224000,0.0003354,0.0003552,0.0003552,0.0003552,0.0
2021-02-03 00:00:00,1612310400,0.0003552,0.0003768,0.0003768,0.0003768,0.0
2021-02-04 00:00:00,1612396800,0.0003768,0.0003698,0.0003698,0.0003698,0.0
2021-02-05 00:00:00,1612483200,0.0003698,0.0003831,0.0003831,0.0003831,0.0
2021-02-06 00:00:00,1612569600,0.0003831,0.0003927,0.0003927,0.0003927,0.0
2021-02-07 00:00:00,1612656000,0.0003927,0.0003887,0.0003887,0.0003887,0.0
2021-02-08 00:00:00,1612742400,0.0003887,0.0004644,0.0004644,0.0004644,0.0
2021-02-09 00:00:00,1612828800,0.0004644,0.0004651,0.0004651,0.0004651,0.0
2021-02-10 00:00:00,1612915200,0.0004651,0.0004485,0.0004485,0.0004485,0.0
2021-02-11 00:00:00,1613001600,0.0004485,0.0004801,0.0004801,0.0004801,0.0
2021-02-12 00:00:00,1613088000,0.0004801,0.0004744,0.0004744,0.0004744,0.0
2021-02-13 00:00:00,1613174400,0.0004744,0.0004722,0.0004722,0.0004722,0.0
2021-02-14 00:00:00,1613260800,0.0004722,0.0004865,0.0004865,0.0004865,0.0
2021-02-15 00:00:00,1613347200,0.0004865,0.0004794,0.0004794,0.0004794,0.0
2021-02-16 00:00:00,1613433600,0.0004794,0.0004918,0.0004918,0.0004918,0.0
2021-02-17 00:00:00,1613520000,0.0004918,0.0005215,0.0005215,0.0005215,0.0
2021-02-18 00:00:00,1613606400,0.0005215,0.0005159,0.0005159,0.0005159,0.0
2021-02-19 00:00:00,1613692800,0.0005159,0.0005593,0.0005593,0.0005593,0.0
2021-02-20 00:00:00,1613779200,0.0005593,0.000559,0.000559,0.000559,0.0
2021-02-21 00:00:00,1613865600,0.000559,0.0005747,0.0005747,0.0005747,0.0
2021-02-22 00:00:00,1613952000,0.0005747,0.0005412,0.0005412,0.0005412,0.0
2021-02-23 00:00:00,1614038400,0.0005412,0.000489,0.000489,0.000489,0.0
2021-02-24 00:00:00,1614124800,0.000489,0.0004974,0.0004974,0.0004974,0.0
2021-02-25 00:00:00,1614211200,0.0004974,0.0004708,0.0004708,0.0004708,0.0
2021-02-26 00:00:00,1614297600,0.0004708,0.0004632,0.0004632,0.0004632,0.0
2021-02-27 00:00:00,1614384000,0.0004632,0.0004619,0.0004619,0.0004619,0.0
2021-02-28 00:00:00,1614470400,0.0004619,0.0004526,0.0004526,0.0004526,0.0
2021-03-01 00:00:00,1614556800,0.0004526,0.0004964,0.0004964,0.0004964,0.0
2021-03-02 00:00:00,1614643200,0.0004964,0.000485,0.000485,0.000485,0.0
2021-03-03 00:00:00,1614729600,0.000485,0.0005039,0.0005039,0.0005039,0.0
2021-03-04 00:00:00,1614816000,0.0005039,0.0004836,0.0004836,0.0004836,0.0
2021-03-05 00:00:00,1614902400,0.0004836,0.0004878,0.0004878,0.0004878,0.0
2021-03-06 00:00:00,1614988800,0.0004878,0.0004889,0.0004889,0.0004889,0.0
2021-03-07 00:00:00,1615075200,0.0004889,0.0005096,0.0005096,0.0005096,0.0
2021-03-08 00:00:00,1615161600,0.0005096,0.0005241,0.0005241,0.0005241,0.0
2021-03-09 00:00:00,1615248000,0.0005241,0.0005493,0.0005493,0.0005493,0.0
2021-03-10 00:00:00,1615334400,0.0005493,0.0005589,0.0005589,0.0005589,0.0
2021-03-11 00:00:00,1615420800,0.0005589,0.0005781,0.0005781,0.0005781,0.0
2021-03-12 00:00:00,1615507200,0.0005781,0.0005726,0.0005726,0.0005726,0.0
