datetime,timestamp,open,high,low,close,volume
2022-01-01 00:00:00,1640995200,0.279,0.2883,0.2883,0.2883,0.0
2022-01-02 00:00:00,1641081600,0.2883,0.2857,0.2857,0.2857,0.0
2022-01-03 00:00:00,1641168000,0.2857,0.2806,0.2806,0.2806,0.0
2022-01-04 00:00:00,1641254400,0.2806,0.2768,0.2768,0.2768,0.0
2022-01-05 00:00:00,1641340800,0.2768,0.2623,0.2623,0.2623,0.0
2022-01-06 00:00:00,1641427200,0.2623,0.2603,0.2603,0.2603,0.0
2022-01-07 00:00:00,1641513600,0.2603,0.2509,0.2509,0.2509,0.0
2022-01-08 00:00:00,1641600000,0.2509,0.2518,0.2518,0.2518,0.0
2022-01-09 00:00:00,1641686400,0.2518,0.2529,0.2529,0.2529,0.0
2022-01-10 00:00:00,1641772800,0.2529,0.2527,0.2527,0.2527,0.0
2022-01-11 00:00:00,1641859200,0.2527,0.2582,0.2582,0.2582,0.0
2022-01-12 00:00:00,1641945600,0.2582,0.2653,0.2653,0.2653,0.0
2022-01-13 00:00:00,1642032000,0.2653,0.2572,0.2572,0.2572,0.0
2022-01-14 00:00:00,1642118400,0.2572,0.2603,0.2603,0.2603,0.0
2022-01-15 00:00:00,1642204800,0.2603,0.2603,0.2603,0.2603,0.0
2022-01-16 00:00:00,1642291200,0.2603,0.2603,0.2603,0.2603,0.0
2022-01-17 00:00:00,1642377600,0.2603,0.255,0.255,0.255,0.0
2022-01-18 00:00:00,1642464000,0.255,0.2559,0.2559,0.2559,0.0
2022-01-19 00:00:00,1642550400,0.2559,0.2517,0.2517,0.2517,0.0
2022-01-20 00:00:00,1642636800,0.2517,0.2458,0.2458,0.2458,0.0
2022-01-21 00:00:00,1642723200,0.2458,0.2203,0.2203,0.2203,0.0
2022-01-22 00:00:00,1642809600,0.2203,0.2119,0.2119,0.2119,0.0
2022-01-23 00:00:00,1642896000,0.2119,0.2192,0.2192,0.2192,0.0
2022-01-24 00:00:00,1642982400,0.2192,0.2217,0.2217,0.2217,0.0
2022-01-25 00:00:00,1643068800,0.2217,0.2233,0.2233,0.2233,0.0
2022-01-26 00:00:00,1643155200,0.2233,0.2224,0.2224,0.2224,0.0
2022-01-27 00:00:00,1643241600,0.2224,0.2246,0.2246,0.2246,0.0
2022-01-28 00:00:00,1643328000,0.2246,0.228,0.228,0.228,0.0
2022-01-29 00:00:00,1643414400,0.228,0.2306,0.2306,0.2306,0.0
2022-01-30 00:00:00,1643500800,0.2306,0.229,0.229,0.229,0.0
2022-01-31 00:00:00,1643587200,0.229,0.2325,0.2325,0.2325,0.0
2022-02-01 00:00:00,1643673600,0.2325,0.2339,0.2339,0.2339,0.0
2022-02-02 00:00:00,1643760000,0.2339,0.223,0.223,0.223,0.0
2022-02-03 00:00:00,1643846400,0.223,0.2255,0.2255,0.2255,0.0
2022-02-04 00:00:00,1643932800,0.2255,0.2512,0.2512,0.2512,0.0
2022-02-05 00:00:00,1644019200,0.2512,0.2502,0.2502,0.2502,0.0
2022-02-06 00:00:00,1644105600,0.2502,0.2562,0.2562,0.2562,0.0
2022-02-07 00:00:00,1644192000,0.2562,0.2649,0.2649,0.2649,0.0
2022-02-08 00:00:00,1644278400,0.2649,0.2662,0.2662,0.2662,0.0
2022-02-09 00:00:00,1644364800,0.2662,0.2683,0.2683,0.2683,0.0
2022-02-10 00:00:00,1644451200,0.2683,0.2629,0.2629,0.2629,0.0
2022-02-11 00:00:00,1644537600,0.2629,0.2561,0.2561,0.2561,0.0
2022-02-12 00:00:00,1644624000,0.2561,0.2551,0.2551,0.2551,0.0
2022-02-13 00:00:00,1644710400,0.2551,0.2541,0.2541,0.2541,0.0
2022-02-14 00:00:00,1644796800,0.2541,0.257,0.257,0.257,0.0
2022-02-15 00:00:00,1644883200,0.257,0.2692,0.2692,0.2692,0.0
2022-02-16 00:00:00,1644969600,0.2692,0.2651,0.2651,0.2651,0.0
2022-02-17 00:00:00,1645056000,0.2651,0.2449,0.2449,0.2449,0.0
2022-02-18 00:00:00,1645142400,0.2449,0.2416,0.2416,0.2416,0.0
2022-02-19 00:00:00,1645228800,0.2416,0.2422,0.2422,0.2422,0.0
2022-02-20 00:00:00,1645315200,0.2422,0.2319,0.2319,0.2319,0.0
2022-02-21 00:00:00,1645401600,0.2319,0.2237,0.2237,0.2237,0.0
2022-02-22 00:00:00,1645488000,0.2237,0.2311,0.2311,0.2311,0.0
2022-02-23 00:00:00,1645574400,0.2311,0.2251,0.2251,0.2251,0.0
2022-02-24 00:00:00,1645660800,0.2251,0.2317,0.2317,0.2317,0.0
2022-02-25 00:00:00,1645747200,0.2317,0.237,0.237,0.237,0.0
2022-02-26 00:00:00,1645833600,0.237,0.2364,0.2364,0.2364,0.0
2022-02-27 00:00:00,1645920000,0.2364,0.2278,0.2278,0.2278,0.0
2022-02-28 00:00:00,1646006400,0.2278,0.2609,0.2609,0.2609,0.0
2022-03-01 00:00:00,1646092800,0.2609,0.2683,0.2683,0.2683,0.0
2022-03-02 00:00:00,1646179200,0.2683,0.2654,0.2654,0.2654,0.0
2022-03-03 00:00:00,1646265600,0.2654,0.2565,0.2565,0.2565,0.0
2022-03-04 00:00:00,1646352000,0.2565,0.2365,0.2365,0.2365,0.0
2022-03-05 00:00:00,1646438400,0.2365,0.238,0.238,0.238,0.0
2022-03-06 00:00:00,1646524800,0.238,0.2321,0.2321,0.2321,0.0
2022-03-07 00:00:00,1646611200,0.2321,0.2297,0.2297,0.2297,0.0
2022-03-08 00:00:00,1646697600,0.2297,0.234,0.234,0.234,0.0
2022-03-09 00:00:00,1646784000,0.234,0.2535,0.2535,0.2535,0.0
2022-03-10 00:00:00,1646870400,0.2535,0.2382,0.2382,0.2382,0.0
2022-03-11 00:00:00,1646956800,0.2382,0.234,0.234,0.234,0.0
2022-03-12 00:00:00,1647043200,0.234,0.2344,0.2344,0.2344,0.0
2022-03-13 00:00:00,1647129600,0.2344,0.2283,0.2283,0.2283,0.0
2022-03-14 00:00:00,1647216000,0.2283,0.2398,0.2398,0.2398,0.0
2022-03-15 00:00:00,1647302400,0.2398,0.2375,0.2375,0.2375,0.0
2022-03-16 00:00:00,1647388800,0.2375,0.2484,0.2484,0.2484,0.0
2022-03-17 00:00:00,1647475200,0.2484,0.2474,0.2474,0.2474,0.0
2022-03-18 00:00:00,1647561600,0.2474,0.2524,0.2524,0.2524,0.0
2022-03-19 00:00:00,1647648000,0.2524,0.2551,0.2551,0.2551,0.0
2022-03-20 00:00:00,1647734400,0.2551,0.2491,0.2491,0.2491,0.0
2022-03-21 00:00:00,1647820800,0.2491,0.2479,0.2479,0.2479,0.0
2022-03-22 00:00:00,1647907200,0.2479,0.256,0.256,0.256,0.0
2022-03-23 00:00:00,1647993600,0.256,0.2591,0.2591,0.2591,0.0
2022-03-24 00:00:00,1648080000,0.2591,0.2658,0.2658,0.2658,0.0
2022-03-25 00:00:00,1648166400,0.2658,0.2678,0.2678,0.2678,0.0
2022-03-26 00:00:00,1648252800,0.2678,0.269,0.269,0.269,0.0
2022-03-27 00:00:00,1648339200,0.269,0.2829,0.2829,0.2829,0.0
2022-03-28 00:00:00,1648425600,0.2829,0.2847,0.2847,0.2847,0.0
2022-03-29 00:00:00,1648512000,0.2847,0.2866,0.2866,0.2866,0.0
2022-03-30 00:00:00,1648598400,0.2866,0.2842,0.2842,0.2842,0.0
2022-03-31 00:00:00,1648684800,0.2842,0.275,0.275,0.275,0.0
2022-04-01 00:00:00,1648771200,0.275,0.2797,0.2797,0.2797,0.0
2022-04-02 00:00:00,1648857600,0.2797,0.2768,0.2768,0.2768,0.0
2022-04-03 00:00:00,1648944000,0.2768,0.2803,0.2803,0.2803,0.0
2022-04-04 00:00:00,1649030400,0.2803,0.2815,0.2815,0.2815,0.0
2022-04-05 00:00:00,1649116800,0.2815,0.2748,0.2748,0.2748,0.0
2022-04-06 00:00:00,1649203200,0.2748,0.2608,0.2608,0.2608,0.0
2022-04-07 00:00:00,1649289600,0.2608,0.2625,0.2625,0.2625,0.0
2022-04-08 00:00:00,1649376000,0.2625,0.2553,0.2553,0.2553,0.0
2022-04-09 00:00:00,1649462400,0.2553,0.2583,0.2583,0.2583,0.0
