datetime,timestamp,open,high,low,close,volume
2017-01-01 00:00:00,1483228800,0.01162,0.01206,0.0115,0.01152,193.18
2017-01-02 00:00:00,1483315200,0.01152,0.01226,0.01124,0.01179,205.25
2017-01-03 00:00:00,1483401600,0.01179,0.01196,0.01079,0.01098,162.29
2017-01-04 00:00:00,1483488000,0.01098,0.01302,0.0115,0.01214,851.33
2017-01-05 00:00:00,1483574400,0.01214,0.01505,0.009666,0.01332,3611.47
2017-01-06 00:00:00,1483660800,0.01332,0.01323,0.01068,0.01175,1792.25
2017-01-07 00:00:00,1483747200,0.01175,0.01262,0.01166,0.01173,343.13
2017-01-08 00:00:00,1483833600,0.01173,0.01248,0.01149,0.01188,246.92
2017-01-09 00:00:00,1483920000,0.01188,0.01201,0.01076,0.0113,194.22
2017-01-10 00:00:00,1484006400,0.0113,0.01171,0.01092,0.0113,82.53
2017-01-11 00:00:00,1484092800,0.0113,0.01074,0.009378,0.01008,209.4
2017-01-12 00:00:00,1484179200,0.01008,0.01873,0.00981,0.01848,4257.53
2017-01-13 00:00:00,1484265600,0.01848,0.02021,0.01034,0.01314,24813.15
2017-01-14 00:00:00,1484352000,0.01314,0.0141,0.01152,0.01264,7621.18
2017-01-15 00:00:00,1484438400,0.01264,0.01472,0.01157,0.01284,7574.85
2017-01-16 00:00:00,1484524800,0.01284,0.01316,0.01236,0.01248,807.21
2017-01-17 00:00:00,1484611200,0.01248,0.01413,0.01274,0.01305,584.25
2017-01-18 00:00:00,1484697600,0.01305,0.01324,0.01238,0.01281,426.36
2017-01-19 00:00:00,1484784000,0.01281,0.01311,0.01262,0.01281,373.79
2017-01-20 00:00:00,1484870400,0.01281,0.01338,0.01252,0.01286,563.1
2017-01-21 00:00:00,1484956800,0.01286,0.0138,0.01212,0.01291,1272.99
2017-01-22 00:00:00,1485043200,0.01291,0.01411,0.0126,0.01399,1588.01
2017-01-23 00:00:00,1485129600,0.01399,0.0141,0.01183,0.01288,3043.82
2017-01-24 00:00:00,1485216000,0.01288,0.01291,0.0118,0.01193,536.92
2017-01-25 00:00:00,1485302400,0.01193,0.01296,0.009266,0.01163,2493.66
2017-01-26 00:00:00,1485388800,0.01163,0.01205,0.01124,0.01149,507.36
2017-01-27 00:00:00,1485475200,0.01149,0.01835,0.0112,0.01657,8309.78
2017-01-28 00:00:00,1485561600,0.01657,0.0182,0.01339,0.01435,2997.95
2017-01-29 00:00:00,1485648000,0.01435,0.01462,0.01281,0.01381,2069.88
2017-01-30 00:00:00,1485734400,0.01381,0.01483,0.01351,0.0141,1807.52
2017-01-31 00:00:00,1485820800,0.0141,0.01825,0.01448,0.01499,3745.59
2017-02-01 00:00:00,1485907200,0.01499,0.01567,0.01405,0.01506,1435.67
2017-02-02 00:00:00,1485993600,0.01506,0.02586,0.01465,0.01849,21632.78
2017-02-03 00:00:00,1486080000,0.01849,0.01874,0.01703,0.0171,2423.04
2017-02-04 00:00:00,1486166400,0.0171,0.02473,0.01667,0.02104,12335.48
2017-02-05 00:00:00,1486252800,0.02104,0.0393,0.02007,0.02598,87023.73
2017-02-06 00:00:00,1486339200,0.02598,0.0294,0.02255,0.02259,18102.06
2017-02-07 00:00:00,1486425600,0.02259,0.02422,0.01911,0.02228,10519.84
2017-02-08 00:00:00,1486512000,0.02228,0.02521,0.02234,0.02268,3379.41
2017-02-09 00:00:00,1486598400,0.02268,0.0232,0.02076,0.02306,2730.66
2017-02-10 00:00:00,1486684800,0.02306,0.03379,0.02128,0.02895,45351.9
2017-02-11 00:00:00,1486771200,0.02895,0.03605,0.02672,0.03028,26595.94
2017-02-12 00:00:00,1486857600,0.03028,0.03148,0.02876,0.02888,3508.03
2017-02-13 00:00:00,1486944000,0.02888,0.02936,0.0274,0.02768,10248.04
2017-02-14 00:00:00,1487030400,0.02768,0.03413,0.02665,0.02929,26989.12
2017-02-15 00:00:00,1487116800,0.02929,0.03181,0.02874,0.02922,5589.36
2017-02-16 00:00:00,1487203200,0.02922,0.03537,0.02885,0.03214,12582.33
2017-02-17 00:00:00,1487289600,0.03214,0.03592,0.03044,0.03264,11970.76
2017-02-18 00:00:00,1487376000,0.03264,0.03446,0.02962,0.02966,15803.33
2017-02-19 00:00:00,1487462400,0.02966,0.03188,0.02936,0.02962,4921.11
2017-02-20 00:00:00,1487548800,0.02962,0.03271,0.02843,0.03166,8849.6
2017-02-21 00:00:00,1487635200,0.03166,0.03422,0.02823,0.02841,11991.58
2017-02-22 00:00:00,1487721600,0.02841,0.03013,0.02835,0.02993,2014.53
2017-02-23 00:00:00,1487808000,0.02993,0.03271,0.03077,0.03204,1622.72
2017-02-24 00:00:00,1487894400,0.03204,0.03474,0.02537,0.03,1289.71
2017-02-25 00:00:00,1487980800,0.03,0.03089,0.02774,0.02961,3301.26
2017-02-26 00:00:00,1488067200,0.02961,0.03023,0.0265,0.0277,1906.21
2017-02-27 00:00:00,1488153600,0.0277,0.03084,0.02615,0.02617,2648.72
2017-02-28 00:00:00,1488240000,0.02617,0.03876,0.02492,0.03114,32373.84
2017-03-01 00:00:00,1488326400,0.03114,0.03685,0.03183,0.03421,7455.16
2017-03-02 00:00:00,1488412800,0.03421,0.03771,0.03505,0.03508,4838.02
2017-03-03 00:00:00,1488499200,0.03508,0.0366,0.03296,0.03325,1761.04
2017-03-04 00:00:00,1488585600,0.03325,0.03277,0.03233,0.03259,539.31
2017-03-05 00:00:00,1488672000,0.03259,0.03542,0.03281,0.03493,674.78
2017-03-06 00:00:00,1488758400,0.03493,0.03786,0.03351,0.03473,1459.41
2017-03-07 00:00:00,1488844800,0.03473,0.0339,0.0311,0.03264,1856.83
2017-03-08 00:00:00,1488931200,0.03264,0.03104,0.02902,0.03035,669.97
2017-03-09 00:00:00,1489017600,0.03035,0.03217,0.03088,0.03184,362.22
2017-03-10 00:00:00,1489104000,0.03184,0.03015,0.02763,0.02884,4776.27
2017-03-11 00:00:00,1489190400,0.02884,0.0307,0.02927,0.03006,3391.67
2017-03-12 00:00:00,1489276800,0.03006,0.03735,0.03081,0.03403,6048.68
2017-03-13 00:00:00,1489363200,0.03403,0.03629,0.02977,0.03452,7095.12
2017-03-14 00:00:00,1489449600,0.03452,0.03462,0.03006,0.03108,2802.73
2017-03-15 00:00:00,1489536000,0.03108,0.03365,0.02981,0.03293,1611.42
2017-03-16 00:00:00,1489622400,0.03293,0.03081,0.02696,0.02926,5153.49
2017-03-17 00:00:00,1489708800,0.02926,0.02934,0.02627,0.02762,3725.44
2017-03-18 00:00:00,1489795200,0.02762,0.02583,0.0222,0.0247,1893.69
2017-03-19 00:00:00,1489881600,0.0247,0.02724,0.02484,0.02521,487.68
2017-03-20 00:00:00,1489968000,0.02521,0.02699,0.02415,0.02515,1129.36
2017-03-21 00:00:00,1490054400,0.02515,0.03002,0.02694,0.02961,1238.08
2017-03-22 00:00:00,1490140800,0.02961,0.02795,0.0248,0.0268,1933.75
2017-03-23 00:00:00,1490227200,0.0268,0.02829,0.02645,0.02799,1076.94
2017-03-24 00:00:00,1490313600,0.02799,0.02634,0.02434,0.02564,2776.67
2017-03-25 00:00:00,1490400000,0.02564,0.029,0.02546,0.029,3981.53
2017-03-26 00:00:00,1490486400,0.029,0.03212,0.02809,0.02863,5247.78
2017-03-27 00:00:00,1490572800,0.02863,0.1172,0.03089,0.06766,408796.87
2017-03-28 00:00:00,1490659200,0.06766,0.07349,0.03573,0.04186,234625.45
2017-03-29 00:00:00,1490745600,0.04186,0.04496,0.03365,0.03441,36990.97
2017-03-30 00:00:00,1490832000,0.03441,0.04133,0.03116,0.03521,24284.97
